c078,0,-0.035,3.68655E-10,0,-0.035,-3.68655E-10
c079,0,4.000000035,3.46664E-08,0,4.000000004,-4.1394E-09
c080,0,0.01000101,-0.00999899,0,0,0
c081,0.135,-0.002498832,0.012501168,0.135,0.022499788,0.012500212
c082,-0.08,0.02951338,-0.00048662,-0.08,0.030486621,-0.000486621
c083,0.4,0.009999987,-1.28904E-08,0.4,0.010000006,-5.94392E-09
c084,0,0.016,-2.03045E-11,0,0,0
c085,1,0.150000002,2.2314E-09,1,0.150000001,-1.19655E-09
c086,-0.15,2.95968E-08,2.95968E-08,-0.15,-0.040000001,9.57226E-10
c087,0.07,0.042817904,0.000817904,0.07,0.044353057,-0.000353057
c088,-0.08,-0.036306028,0.005693972,-0.08,-0.032471742,0.014471742
c089,0.059,0.01505208,0.01005208,0.059,0.023235942,0.007764058
c090,0,0.072500109,-0.007499891,0,0.057499599,-0.007499599
c091,0,0,0,0,-14.99995331,-4.6688E-05
c092,0,0,0,0,14.9999997,2.9714E-07
c093,1,-0.20000443,-4.43008E-06,1,-0.200043183,4.31832E-05
c094,0,15.00000004,3.68666E-08,0,15.00000012,-1.19655E-07
c095,0,-14.99999923,7.74458E-07,0,-15.00000004,3.68666E-08
c096,0,9.124968871,1.624968871,0,12.37499684,1.625003162
c097,0,-13.25000021,-5.250000205,0,-11.74999189,-1.250008105
c098,0,-9.125000135,-1.625000135,0,-12.37498262,-1.625017379
c099,0,13.25002234,5.250022339,0,11.74999925,1.250000746
c100,-0.121,-0.05369629,-0.03869629,-0.121,-0.244158028,-0.034841972
c101,0.22,0.026678318,0.019678318,0.22,0.121450994,0.018549006
c102,-0.14,-0.028616791,-0.020616791,-0.14,-0.119131409,-0.015868591
c103,0.228,0.794068972,0.566068972,0.228,13.21658028,6.555419723
c104,-0.228,-0.794068972,-0.566068972,-0.228,-13.21655028,-6.555449725
c105,0.992,-0.027862069,-0.019862069,0.992,-0.591359942,0.099359942
c106,0.121,0.053835321,0.038835321,0.121,0.244072224,0.034927776
c107,0.214,0.005781766,0.004781766,0.214,0.098207435,0.047792565
c108,-0.133,-0.00423748,-0.00323748,-0.133,-0.089263545,-0.042736455
c109,0.228,0.794068972,0.566068972,0.228,13.21657978,6.555420219
c110,-0.184,-0.047691056,-0.033691056,-0.184,-0.17025628,0.00125628
c111,-0.015,-0.001698205,-0.001698205,-0.015,0.001698205,-0.001698205
c112,1.038,0.132344829,0.094344829,1.038,0.463145751,-0.001145751
c113,0.005,0.017413793,0.012413793,0.005,0.054045111,0.000954889
c114,0.95,0.048656045,-0.001343955,0.95,0.051343945,-0.001343945
c115,1.05,-0.05000002,-1.95781E-08,1.05,-0.04999999,-9.81168E-09
c116,1.08,-0.080000001,-1.1073E-09,1.08,-0.080000101,1.00619E-07
c117,0.9,0.099999991,-9.48185E-09,0.9,0.100000005,-5.21306E-09
c118,1.025,-0.02499998,2.02217E-08,1.025,-0.025000022,2.20003E-08
c119,1.02,-0.019999881,1.19249E-07,1.02,-0.020000047,4.7404E-08
c120,-0.05,0.036139859,-0.033860141,-0.05,0.04989753,-0.01789753
c121,-0.3,0.748271196,-0.876728804,-0.3,0.42224271,-0.19024271
c122,0.66,-0.869334324,0.770665676,0.66,-0.417528591,0.187528591
c123,1,0,0,1,0,0
c124,0,0.040000205,-0.039999795,0,0,0
c125,0,-0.050080404,-8.04037E-05,0,0,0
c126,0,-0.117500027,0.022499973,0,-0.072500165,0.022500165
c127,0,4.042100475,0.103100475,0,0,0
c128,0,4.985607989,-5.038392011,0,0,0
c129,0,-0.040000205,0.039999795,0,0,0
c130,0,-4.985563435,5.038436565,0,0,0
c131,0,0.019999226,-0.020000774,0,-0.02499982,-0.02500018
c132,0,0,0,0,-0.180000007,6.63923E-09
c133,0,-0.028580465,-0.008580465,0,-0.042620442,-0.007379558
c134,0,11.56564092,1.663640918,0,14.50001818,1.499981822
c135,0,-0.241825529,-1.647825529,0,-2.999919599,-3.000080401
c136,0,-3.932162972,4.189837028,0,0,0
c137,1,0.401009364,0.001009364,1,0.400112824,-0.000112824
c138,0,-0.019999226,0.020000774,0,0.02499982,0.02500018
c139,0,0.241734491,1.647734491,0,3.00000475,2.99999525
c140,0,3.932084496,-4.189915504,0,0,0
c141,0,0,0,0,0.050000001,-6.95303E-10
c142,0,0.134999602,0.004999602,0,0.14500014,0.00499986
c143,0,-7.999999826,1.73855E-07,0,-24.00000006,5.89866E-08
c144,1,0.266433148,0.066433148,1,0.594577252,0.305422748
c145,0,0.080861891,-0.001138109,0,-0.01,-3.39371E-10
c146,1,-0.217507183,0.082492817,1,-0.167507401,-0.032492599
c147,1,-0.27500006,0.02499994,1,-0.224999363,0.024999363
c148,0,0.041000402,-0.040999598,0,-0.005000401,-0.004999599
c149,0,0.017181388,0.007181388,0,0.018484093,0.001515907
c150,1,-0.224999494,-0.024999494,1,-0.27499982,-0.02500018
c151,0,0.017503765,0.007503765,0,0.0175008,0.0024992
c152,1,-0.475704721,0.174295279,1,-0.548823348,0.178823348
c153,1,-0.835084087,0.164915913,1,-0.675925553,0.335925553
c154,1,-0.475704721,0.174295279,1,-0.557982798,0.177982798
c155,1,-0.837500412,0.162499588,1,-0.687499352,0.337499352
c156,0,0.150000003,2.6033E-09,0,0.150000003,-2.6033E-09
c157,-10,0,0,-10,0,0
c158,-19,0,0,-19,0,0
c159,19,0,0,19,0,0
c160,0,-0.050000001,-6.95303E-10,0,-0.050000001,6.95303E-10
c161,0,-0.02499982,0.02500018,0,0.02499982,0.02500018
c162,0,-14.99999871,1.28774E-06,0,-15.00000004,3.68666E-08
c163,0,15.00000004,3.68666E-08,0,15.00000914,-9.14357E-06
c164,0,-0.200000002,-2.42545E-09,0,-0.200000002,2.42545E-09
c165,0,0.200000002,2.42545E-09,0,0.200000002,-2.42545E-09
c166,0,-0.048016512,-0.018016512,0,0.026448873,0.003551127
c167,0.444,-8.077841959,-3.521841959,0.444,-8.07944359,2.68244359
c168,1.332,-24.23352563,-10.56552563,1.332,-24.23664256,8.044642559
c169,0,0.050000001,6.95303E-10,0,0.150000003,-2.6033E-09
c170,0,0.050000001,6.95303E-10,0,0.180000007,-6.63923E-09
c171,0.047,0.010758619,-0.001241381,0.047,0.014241383,-0.001241383
c172,1.05,0.04999999,-9.81168E-09,1.05,0.05000002,-1.95781E-08
c173,0,0,0,0,0.005,1.80781E-11
c174,1,0.200000023,2.26374E-08,1,0.399999979,2.09558E-08
c175,0,0,0,0,0.005,-5.28056E-11
c176,0,0,0,0,-0.01000101,-0.00999899
c177,1,-0.250000001,-6.14432E-10,1,-0.3,3.23393E-10
c178,1,0,0,1,-0.3,3.23393E-10
c179,1,0,0,1,0.300000004,-4.4628E-09
c180,1,-0.262500111,-0.012500111,1,-0.287499841,-0.012500159
c181,1,0.174999454,0.074999454,1,0.174999429,-0.074999429
c182,1,0.250000001,6.14432E-10,1,0.250000001,-6.14432E-10
c183,0,3.000000007,7.37333E-09,0,2.999992415,7.58482E-06
c184,0,-2.999284767,0.000715233,0,-3.000993221,0.000993221
c185,0,0,0,0,-0.050000468,4.68278E-07
c186,0,0,0,0,1.000000622,-6.21696E-07
c187,0,0,0,0,0.050000468,-4.68278E-07
c188,0,0,0,0,-0.999953118,-4.68817E-05
c189,-0.75,-0.099999643,-0.049999643,-0.75,-0.125000203,-0.024999797
c190,0.75,0.099999643,0.049999643,0.75,0.125000203,0.024999797
c191,0,0.087499916,-0.012500084,0,0.062499474,-0.012499474
c192,0,2.000000005,4.91671E-09,0,2.000001677,-1.67698E-06
c193,1,0.262500306,0.012500306,1,0.287499064,0.012500936
c194,-0.412,2.36774E-09,2.36774E-09,-0.412,-0.049999994,-5.68469E-09
c195,0.412,-2.36774E-09,-2.36774E-09,0.412,0.049999994,5.68469E-09
c196,0,-0.099999999,1.05103E-09,0,-0.099999999,-1.05103E-09
c197,0,0.174999829,0.024999829,0,0.225000777,0.024999223
c198,0,-2.500000288,-0.500000288,0,-3.500040121,-0.499959879
c199,1,0.324999844,0.024999844,1,0.375000811,0.024999189
c200,1,0.462499912,0.262499912,1,0.687499837,0.162500163
c201,0.1,0.074513236,0.024513236,0.1,0.087500519,0.012499481
c202,1.52,0.300427351,-0.019572649,1.52,0.224925348,-0.044925348
c203,0.85,-1.18387E-07,-1.18387E-07,0.85,1.18387E-07,-1.18387E-07
c204,-20,0,0,-20,0,0
c205,0.85,0.062499672,0.012499672,0.85,0.087500569,0.012499431
c206,0.7,0.05000001,1.02645E-08,0.7,0.049999989,1.08465E-08
c207,-20,1.000000002,2.45652E-09,-20,0,0
c208,45,0,0,45,0,0
c209,1.4,0.232499522,0.032499522,1.4,0.297499022,0.032500978
c210,-0.1,7.3992E-09,7.3992E-09,-0.1,-7.3992E-09,7.3992E-09
c211,-20,2.000000005,4.91677E-09,-20,2.000000005,-4.91673E-09
c212,90,0,0,90,0,0
c213,0.85,0.137500262,0.087500262,0.85,0.237499717,0.062500283
c214,-0.962,6.15613E-08,6.15613E-08,-0.962,-6.15613E-08,6.15613E-08
c215,20,1.999988911,-1.10887E-05,20,0,0
c216,-40,0,0,-40,0,0
c217,-1.03,-0.062499432,-0.032499432,-1.03,-0.082499597,-0.017500403
c218,20,0,0,20,0,0
c219,-0.85,-0.124999802,-0.074999802,-0.85,-0.225000615,-0.074999385
c220,40,0,0,40,0,0
c221,-1.4,-0.232499522,-0.032499522,-1.4,-0.297499022,-0.032500978
c222,-90,0,0,-90,0,0
c223,-0.85,1.18387E-07,1.18387E-07,-0.85,-0.04999925,-0.05000075
c224,-45,0,0,-45,0,0
c225,-0.18,3.55161E-08,3.55161E-08,-0.18,-0.010000195,-0.009999805
c226,1.05,0.134999631,0.014999631,1.05,0.165000355,0.014999645
c227,1,-0.22999982,-0.03999982,1,-0.310000252,-0.039999748
c228,1,0.337500988,0.037500988,1,0.412499605,0.037500395
c229,0,2.000000005,4.91671E-09,0,0,0
c230,0,0.099999999,-1.05103E-09,0,0.099999999,1.05103E-09
c231,0,1.000000004,3.87953E-09,0,0,0
c232,0,-0.102500154,-0.052500154,0,-0.132500424,-0.027499576
c233,0,-0.049999434,-0.029999434,0,-0.100000203,-0.039999797
c234,0,4.000000035,3.46664E-08,0,0.500000198,-1.97851E-07
c235,0,0,0,0,-0.099999999,-9.88768E-10
c236,0,-0.100854576,-0.000854576,0,-0.100096568,9.65679E-05
c237,0,-0.027502866,0.002497134,0,-0.022529184,0.002529184
c238,1,0,0,1,0.094999943,5.7056E-08
c239,1,0.292783214,-0.059216786,1,0.204604236,-0.104604236
c240,0,0.142499765,-0.017500235,0,0.11592,-0.02592
c241,1,-0.188138567,0.061861433,1,-0.113138634,0.063138634
c242,-0.284,0.149748171,0.005748171,-0.284,0.159083401,0.004916599
c243,0,0,0,0,-0.02,-4.64459E-10
c244,0,0,0,0,-0.035,-3.68655E-10
c245,1,0,0,1,0.099999956,4.40459E-08
c246,1,0.264999991,0.044999991,1,0.354999982,0.045000018
c247,0,-0.162499209,-0.062499209,0,-0.137499171,-0.012500829
c248,0,0.174999434,0.074999434,0,0.174999814,0.025000186
c249,0,-0.072500109,0.007499891,0,-0.057499599,0.007499599
c250,0,0.874938407,-0.125061593,0,0.875000393,-0.375000393
c251,1,0.127499634,0.007499634,1,0.142500578,0.007499422
c252,0,-0.87499946,0.12500054,0,-0.874939951,0.374939951
c253,0,-1.750000091,-0.750000091,0,-1.75006094,-0.24993906
c254,0,0.044999416,0.024999416,0,0.095000167,0.024999833
c255,0,-3.749999751,0.250000249,0,-3.2499739,0.2499739
c256,0,0,0,0,-0.059999436,-0.060000564
c257,1,-0.129999099,-0.009999099,1,-0.149999596,-0.010000404
c258,-0.086,-0.058898815,-0.021898815,-0.086,-0.1072117,-0.0217883
c259,-2,0,0,-2,0,0
c260,-2,1.062224818,-0.021775182,-2,1.020943763,-0.020943763
c261,0.92,0.130072546,0.060072546,0.92,0.175000183,0.034999817
c262,0,-0.162560971,-0.062560971,0,-0.236271632,-0.053728368
c263,1,0.050000011,1.10923E-08,1,0,0
c264,1.1,-0.05,-1.22903E-10,1.1,-0.049999981,-1.93323E-08
c265,1,0.022499688,-0.027500312,1,-0.0325004,-0.0274996
c266,1,0.224999363,0.024999363,1,0.27500006,0.02499994
c267,1,0.162501178,0.012501178,1,0.187500343,0.012499657
c268,1,-0.05000001,-1.00575E-08,1,-0.050000011,1.10923E-08
c269,0,0,0,0,0.099999999,9.88768E-10
c270,0,0,0,0,-2.000000005,4.91671E-09
c271,0,0,0,0,0.050000612,0.049999388
c272,0,-0.092500001,-0.042500001,0,-0.102499571,-0.017500429
c273,0,5.499923946,-0.500076054,0,4.50000375,-0.50000375
c274,0,-0.025000377,-0.015000377,0,-0.065000361,-0.034999639
c275,0,0,0,0,0.731743497,0.000256503
c276,0,0.039999999,-6.58113E-10,0,0.039999999,6.58113E-10
c277,-0.3,0.06795983,0.03795983,-0.3,0.030000012,-1.21401E-08
c278,0.035,-0.038749451,0.001250549,0.035,-0.036250547,0.001250547
c279,1,0.020000033,3.34128E-08,1,0.019999953,4.73057E-08
c280,0,0.062499474,0.012499474,0,0.087500523,0.012499477
c281,-0.5,-0.200000001,-9.05508E-10,-0.5,-0.200000023,2.26374E-08
c282,1,0.375621571,0.175621571,1,0.499999683,0.100000317
c283,1,0.2104878,0.1104878,1,0.360488574,0.139511426
c284,1,0.528791796,0.128791796,1,0.62499991,0.07500009
c285,0,-0.112499665,-0.012499665,0,-0.137499171,-0.012500829
c286,0,0.084999603,0.004999603,0,0.095000401,0.004999599
c287,0,-0.027500262,0.002499738,0,-0.022499392,0.002499392
c288,0,5.00000006,5.98933E-08,0,5.000004062,-4.06219E-06
c289,0,0.60000001,1.04132E-08,0,0.60000001,-1.04132E-08
c290,0,11.99950311,-0.000496888,0,12.0003932,-0.000393199
c291,0,12.00000003,2.94933E-08,0,12.00000826,-8.25864E-06
c292,0,0,0,0,-0.12,1.68164E-10
c293,0,0,0,0,0.300000572,0.299999428
c294,0,0.01,-3.39371E-10,0,0.01,3.39371E-10
c295,1,0.065245398,0.015245398,1,0.081493237,0.018506763
c296,0,-0.050000001,-6.95303E-10,0,-0.150000003,2.6033E-09
c297,1,0.112500397,0.062500397,1,0.162500639,0.037499361
c298,0,-0.019999226,0.020000774,0,0,0
c299,0,0,0,0,-0.079999998,-2.40764E-09
c300,1,0.137499493,0.037499493,1,0.212499594,0.037500406
c301,0,0.019999226,-0.020000774,0,0,0
c302,1,0.23750042,0.13750042,1,0.362499818,0.087500182
c303,1,0.212500643,0.112500643,1,0.287500176,0.062499824
c304,1,0.398978189,-0.101021811,1,0.199885769,-0.099885769
c305,0,-0.043750695,-0.018750695,0,-0.043750201,-0.006249799
c306,1,0.174999454,0.074999454,1,0.174999641,0.025000359
c307,1,0.149999723,0.099999723,1,0.274999455,0.075000545
c308,1,0.124999405,0.074999405,1,0.199999212,0.050000788
c309,1,0.112500235,0.012500235,1,0.137499085,0.012500915
c310,0,0,0,0,-1.499943274,-1.500056726
c311,1,0.275000027,0.075000027,1,0.424999672,0.075000328
c312,1,0.149975636,-2.43644E-05,1,0.149777396,0.000222604
c313,1,0.299999463,0.099999463,1,0.499999683,0.100000317
c314,0,0,0,0,0.039999999,6.58113E-10
c315,0,0,0,0,4.005245659,-0.015245659
c316,0,0,0,0,-3.994823924,-0.015176076
c317,1,0.524999416,0.024999416,1,0.575000741,0.024999259
c318,0,0,0,0,-0.039999999,-6.58113E-10
c319,0,0,0,0,3.994748764,0.015251236
c320,0,0.050000001,6.95303E-10,0,0.01,3.39371E-10
c321,-0.597,1.42065E-08,1.42065E-08,-0.597,-1.42065E-08,1.42065E-08
c322,0,2.000000005,4.91671E-09,0,1.999991677,8.3228E-06
c323,1,0.250000188,0.050000188,1,0.349999701,0.050000299
c324,0,-1.999283898,0.000716102,0,-2.000823057,0.000823057
c325,1,0.125000203,0.025000203,1,0.174999641,0.025000359
c326,1,0.262499557,0.162499557,1,0.43750016,0.11249984
c327,1,0.225000563,0.125000563,1,0.325000028,0.074999972
c328,1,0.212500616,0.112500616,1,0.43750016,0.11249984
c329,1,0.175000514,0.075000514,1,0.325000028,0.074999972
c330,1,0.187500356,-0.012499644,1,0.162501236,-0.012501236
c331,1,0.349999868,0.149999868,1,0.349999701,0.050000299
c332,1,0.212499977,0.062499977,1,0.337500716,0.062499284
c333,1,0.100001256,0.050001256,1,0.199999212,0.050000788
c334,0.05,0.05,-4.49503E-10,0.05,0.049999998,1.83038E-09
c335,1.375,0.375000001,9.21666E-10,1.375,0.375000001,-9.21665E-10
c336,0.038,0.039241379,0.001241379,0.038,0.035758619,0.001241381
